2016-11-28 14:01:48 - [ERROR] --> Nieudane logowanie użytkownika: [blarkowski]
2016-11-28 14:02:01 - [INFO] --> Logowanie użytkownika: [blarkowski]
2016-11-28 14:02:27 - [INFO] --> Podjęte działanie serwisowe: [Montaż w automacie], Serwisant: [Bartosz Larkowski], Urządzenie: [BNA], Id urządzenia: [7], Ilość: [-1], Nr boczny pojazdu: [], Nr automatu: [571]
2016-11-28 14:02:27 - [INFO] --> Pobrano nowe urządzenie z automatu, ID service_request: [4807], ID urządzenia: [7], Serwisant: [blarkowski]
2016-11-28 14:02:37 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [akceptor ( wlot )], Id urządzenia: [1], Ilość: [-1]
2016-11-28 14:02:45 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [CR (manualny)], Id urządzenia: [14], Ilość: [-2]
2016-11-28 14:02:53 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [mifare], Id urządzenia: [26], Ilość: [-1]
2016-11-28 14:03:02 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [modem], Id urządzenia: [27], Ilość: [-2]
2016-11-28 14:03:35 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [pinpad], Id urządzenia: [31], Ilość: [-1]
2016-11-28 14:03:43 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [płyta pod CM], Id urządzenia: [33], Ilość: [-1]
2016-11-28 14:03:50 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [płyta za ACM], Id urządzenia: [34], Ilość: [-1]
2016-11-28 14:04:00 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [przejściówka do modemu], Id urządzenia: [36], Ilość: [-2]
2016-11-28 14:04:09 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [sortownik], Id urządzenia: [39], Ilość: [-1]
2016-11-28 14:04:17 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [walidator (NRI)], Id urządzenia: [42], Ilość: [-1]
2016-11-28 14:04:27 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [ZCGVA], Id urządzenia: [44], Ilość: [-2]
2016-11-28 14:04:39 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [Papier paragonowy], Id urządzenia: [128], Ilość: [-1]
2016-11-28 14:04:48 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Bartosz Larkowski], Urządzenie: [Papier stacjonarny], Id urządzenia: [130], Ilość: [-3]
2016-11-28 14:18:23 - [INFO] --> Logowanie użytkownika: [tkarabiniewicz]
2016-11-28 14:18:35 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [akceptor ( wlot )], Id urządzenia: [1], Ilość: [-1]
2016-11-28 14:19:10 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [CR (manualny)], Id urządzenia: [14], Ilość: [-2]
2016-11-28 14:19:58 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [Pakiet terminala kart zbliżeniowych w standardzie MIFARE (GAMMA SAMIF)], Id urządzenia: [112], Ilość: [-1]
2016-11-28 14:20:13 - [INFO] --> Logowanie użytkownika: [kjasinski]
2016-11-28 14:20:31 - [INFO] --> Podjęte działanie serwisowe: [Montaż w automacie], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [karta SAM mifare], Id urządzenia: [24], Ilość: [-1], Nr boczny pojazdu: [], Nr automatu: [628]
2016-11-28 14:20:31 - [INFO] --> Pobrano nowe urządzenie z automatu, ID service_request: [4824], ID urządzenia: [24], Serwisant: [tkarabiniewicz]
2016-11-28 14:20:54 - [INFO] --> Podjęte działanie serwisowe: [Montaż w automacie], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [BNA], Id urządzenia: [7], Ilość: [-1], Nr boczny pojazdu: [], Nr automatu: [551]
2016-11-28 14:20:54 - [INFO] --> Pobrano nowe urządzenie z automatu, ID service_request: [4825], ID urządzenia: [7], Serwisant: [tkarabiniewicz]
2016-11-28 14:21:05 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [modem], Id urządzenia: [27], Ilość: [-2]
2016-11-28 14:21:13 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [pinpad], Id urządzenia: [31], Ilość: [-1]
2016-11-28 14:21:23 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [płyta pod CM], Id urządzenia: [33], Ilość: [-1]
2016-11-28 14:21:41 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [płyta za ACM], Id urządzenia: [34], Ilość: [-1]
2016-11-28 14:22:20 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [przejściówka do modemu], Id urządzenia: [36], Ilość: [-2]
2016-11-28 14:22:29 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [sortownik], Id urządzenia: [39], Ilość: [-1]
2016-11-28 14:22:38 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [walidator (NRI)], Id urządzenia: [42], Ilość: [-1]
2016-11-28 14:22:48 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [ZCGVA], Id urządzenia: [44], Ilość: [-2]
2016-11-28 14:22:56 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [Papier paragonowy], Id urządzenia: [128], Ilość: [-1]
2016-11-28 14:23:07 - [INFO] --> Podjęte działanie serwisowe: [Zwrot do magazynu], Serwisant: [Tomasz Karabiniewicz], Urządzenie: [Papier stacjonarny], Id urządzenia: [130], Ilość: [-3]
2016-11-28 14:31:22 - [ERROR] --> Nieudane logowanie użytkownika: [kjasinski]
2016-11-28 14:31:33 - [INFO] --> Logowanie użytkownika: [kjasinski]
2016-11-28 14:37:36 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [akceptor ( wlot )], ID urządzenia: [1], Ilość: [1]
2016-11-28 14:37:36 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [CR (manualny)], ID urządzenia: [14], Ilość: [1]
2016-11-28 14:37:36 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [CR (manualny)], ID urządzenia: [14], Ilość: [1]
2016-11-28 14:37:36 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [modem], ID urządzenia: [27], Ilość: [1]
2016-11-28 14:37:36 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [modem], ID urządzenia: [27], Ilość: [1]
2016-11-28 14:37:37 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [pinpad], ID urządzenia: [31], Ilość: [1]
2016-11-28 14:37:37 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [płyta pod CM], ID urządzenia: [33], Ilość: [1]
2016-11-28 14:37:37 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [płyta za ACM], ID urządzenia: [34], Ilość: [1]
2016-11-28 14:37:37 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [przejściówka do modemu], ID urządzenia: [36], Ilość: [2]
2016-11-28 14:37:37 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [sortownik], ID urządzenia: [39], Ilość: [1]
2016-11-28 14:37:37 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [ZCGVA], ID urządzenia: [44], Ilość: [1]
2016-11-28 14:37:37 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [walidator (NRI)], ID urządzenia: [42], Ilość: [1]
2016-11-28 14:37:37 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [Papier paragonowy], ID urządzenia: [128], Ilość: [1]
2016-11-28 14:37:37 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/250/2016], ID dokumentu: [453], Nazwa serisanta: [Szymon Miernik], ID serwisanta: [7], Nazwa urządzenia: [Papier stacjonarny], ID urządzenia: [130], Ilość: [3]
2016-11-28 14:39:02 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [akceptor ( wlot )], ID urządzenia: [1], Ilość: [1]
2016-11-28 14:39:02 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [CR (manualny)], ID urządzenia: [14], Ilość: [1]
2016-11-28 14:39:02 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [CR (manualny)], ID urządzenia: [14], Ilość: [1]
2016-11-28 14:39:02 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [mifare], ID urządzenia: [26], Ilość: [1]
2016-11-28 14:39:02 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [modem], ID urządzenia: [27], Ilość: [2]
2016-11-28 14:39:02 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [pinpad], ID urządzenia: [31], Ilość: [1]
2016-11-28 14:39:02 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [płyta pod CM], ID urządzenia: [33], Ilość: [1]
2016-11-28 14:39:03 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [płyta za ACM], ID urządzenia: [34], Ilość: [1]
2016-11-28 14:39:03 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [sortownik], ID urządzenia: [39], Ilość: [1]
2016-11-28 14:39:03 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [ZCGVA], ID urządzenia: [44], Ilość: [1]
2016-11-28 14:39:03 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [ZCGVA], ID urządzenia: [44], Ilość: [1]
2016-11-28 14:39:03 - [INFO] --> Typ dokumentu: [transfer wydany], Nazwa dokumentu: [WRO/WYD/251/2016], ID dokumentu: [454], Nazwa serisanta: [Wojciech Perko], ID serwisanta: [11], Nazwa urządzenia: [walidator (NRI)], ID urządzenia: [42], Ilość: [1]
